rank,track_artist,peak,prev,streak,streams,track_name,artist_name
40,"COMO OREO
Blessd, Fuerza Regida, Ovy On The Drums",1,41.0,26,677515,COMO OREO,"Blessd, Fuerza Regida, Ovy On The Drums"
41,"NUEVAYoL
Bad Bunny",3,27.0,60,671572,NUEVAYoL,Bad Bunny
42,"VeLDÁ
Bad Bunny, Omar Courtz, Dei V",5,33.0,60,668523,VeLDÁ,"Bad Bunny, Omar Courtz, Dei V"
43,"DIOMEDEZ
Blessd, GeezyDee",1,49.0,18,665667,DIOMEDEZ,"Blessd, GeezyDee"
44,"Ya Borracho
Herencia De Grandes",44,53.0,8,665525,Ya Borracho,Herencia De Grandes
45,"MUSA
CARABIN3, SVNTI",36,54.0,12,664514,MUSA,"CARABIN3, SVNTI"
46,"LUNA
Feid, ATL Jacob",1,45.0,117,652536,LUNA,"Feid, ATL Jacob"
47,"VOY A LLeVARTE PA PR
Bad Bunny",4,26.0,60,652397,VOY A LLeVARTE PA PR,Bad Bunny
48,"URUS BLUE
Blessd, Los Money Makers, Prodmonja",22,40.0,39,649905,URUS BLUE,"Blessd, Los Money Makers, Prodmonja"
49,"MLP
Yeison Jimenez",8,44.0,7,649696,MLP,Yeison Jimenez
50,"FOREVER TU GANTEL
Omar Courtz, Ñengo Flow",50,,1,648791,FOREVER TU GANTEL,"Omar Courtz, Ñengo Flow"
51,"Cuando No Era Cantante
El Bogueto, Yung Beef",22,39.0,17,645587,Cuando No Era Cantante,"El Bogueto, Yung Beef"
52,"Cuando No Era Cantante - Remix
El Bogueto, Anuel AA, Fuerza Regida, Yung Beef",36,37.0,11,637208,Cuando No Era Cantante - Remix,"El Bogueto, Anuel AA, Fuerza Regida, Yung Beef"
53,"Ozono
Luister La Voz, maikol el insoportable",53,78.0,2,630896,Ozono,"Luister La Voz, maikol el insoportable"
54,"Verano Rosa
KAROL G, Feid",5,42.0,36,630386,Verano Rosa,"KAROL G, Feid"
55,"Un Perro Enamorado
Yeison Jimenez",21,46.0,7,615690,Un Perro Enamorado,Yeison Jimenez
56,"Es un Secreto
Plan B",18,55.0,265,610323,Es un Secreto,Plan B
57,"NO CRY
Kapo",47,47.0,14,609123,NO CRY,Kapo
58,"Ultra Complicado (feat. Sebas) - Remix
Kenny Die, Blessd, Kris R., Sebas",3,51.0,54,607269,Ultra Complicado (feat. Sebas) - Remix,"Kenny Die, Blessd, Kris R., Sebas"
59,"Con el Corazón
Maluma, Yeison Jimenez",50,50.0,2,603131,Con el Corazón,"Maluma, Yeison Jimenez"
60,"Esclava - Remix
Bryant Myers, Anuel AA, Anonimus, Almighty",46,63.0,68,599479,Esclava - Remix,"Bryant Myers, Anuel AA, Anonimus, Almighty"
61,"Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)
Maluma, Trap Capos, Noriel, Bryant Myers, Juhn",16,64.0,58,595115,"Cuatro Babys (feat. Trap Capos, Noriel, Bryant Myers & Juhn)","Maluma, Trap Capos, Noriel, Bryant Myers, Juhn"
62,"Gitana
Willie Colón",62,,1,593020,Gitana,Willie Colón
63,"BUENOS DIAS (feat. Tury, GeezyDee, CARABIN3)
Blessd, Anuel AA, Kris R., Young Fatty, CARABIN3, GeezyDee, TURY",8,48.0,16,585254,"BUENOS DIAS (feat. Tury, GeezyDee, CARABIN3)","Blessd, Anuel AA, Kris R., Young Fatty, CARABIN3, GeezyDee, TURY"
64,"Imagínate
Danny Ocean, Kapo",1,65.0,68,582868,Imagínate,"Danny Ocean, Kapo"
65,"Por Amar A Ciegas
Arcángel",65,,1,581337,Por Amar A Ciegas,Arcángel
66,"KLOuFRENS
Bad Bunny",15,52.0,13,578779,KLOuFRENS,Bad Bunny
67,"Qué Pasaría...
Rauw Alejandro, Bad Bunny",11,36.0,67,577019,Qué Pasaría...,"Rauw Alejandro, Bad Bunny"
68,"TU VAS SIN (fav)
Rels B",14,60.0,34,575209,TU VAS SIN (fav),Rels B
69,"Talento
Yan Block, Panda Black",68,72.0,11,562602,Talento,"Yan Block, Panda Black"
70,"Talento De Televisión
Willie Colón",60,,1,559615,Talento De Televisión,Willie Colón
71,"Hace Mucho Tiempo
Arcángel",59,97.0,31,555779,Hace Mucho Tiempo,Arcángel
72,"Pa' Que La Pases Bien
Arcángel",23,107.0,116,554197,Pa' Que La Pases Bien,Arcángel
73,"444
Yan Block, Panda Black",25,73.0,84,553339,444,"Yan Block, Panda Black"
74,"Mírame
Blessd, Ovy On The Drums",1,84.0,97,548161,Mírame,"Blessd, Ovy On The Drums"
75,"WO OH OH
Omar Courtz, ROA",75,,1,541734,WO OH OH,"Omar Courtz, ROA"
76,"BOBADITA
Kris R., GeezyDee, Prodmonja",15,79.0,17,538720,BOBADITA,"Kris R., GeezyDee, Prodmonja"
77,"Soltera - W Sound 01
W Sound, Blessd, Ovy On The Drums",1,76.0,82,537119,Soltera - W Sound 01,"W Sound, Blessd, Ovy On The Drums"
78,"Mal Amor
Luis Alberto Posada",32,62.0,16,532580,Mal Amor,Luis Alberto Posada
79,"Yo sé
Yan Block, TORRRES",42,83.0,60,531461,Yo sé,"Yan Block, TORRRES"
80,"Solos
Tony Dize, Plan B",29,82.0,45,530309,Solos,"Tony Dize, Plan B"
