rank,track_artist,peak,prev,streak,streams,track_name,artist_name
136,"Can't Hold Us (feat. Ray Dalton)
Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",70,159.0,9,358062,Can't Hold Us (feat. Ray Dalton),"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton"
137,"Enter Sandman (Remastered)
Metallica",121,158.0,9,357082,Enter Sandman (Remastered),Metallica
138,"Smells Like Teen Spirit
Nirvana",112,141.0,9,357023,Smells Like Teen Spirit,Nirvana
139,"Everlong
Foo Fighters",87,171.0,6,355474,Everlong,Foo Fighters
140,"Locked out of Heaven
Bruno Mars",27,116.0,7,355456,Locked out of Heaven,Bruno Mars
141,"No Role Modelz
J. Cole",24,136.0,8,354741,No Role Modelz,J. Cole
142,"The Color Violet
Tory Lanez",14,147.0,9,354312,The Color Violet,Tory Lanez
143,"Breakin' Dishes
Rihanna",38,129.0,9,353211,Breakin' Dishes,Rihanna
144,"butterflies.
Brent Faiyaz",144,,1,352511,butterflies.,Brent Faiyaz
145,"Aperture
Harry Styles",2,67.0,5,350766,Aperture,Harry Styles
146,"DON'T KILL THE PARTY (feat. Quavo & Juicy J)
Ty Dolla $ign, Quavo, Juicy J",81,152.0,9,350371,DON'T KILL THE PARTY (feat. Quavo & Juicy J),"Ty Dolla $ign, Quavo, Juicy J"
147,"Kryptonite
3 Doors Down",84,119.0,3,349763,Kryptonite,3 Doors Down
148,"greedy
Tate McRae",2,161.0,9,348704,greedy,Tate McRae
149,"Carry You Home
Alex Warren",46,169.0,8,345484,Carry You Home,Alex Warren
150,"Don't Stop Believin' (2022 Remaster)
Journey",41,166.0,9,345034,Don't Stop Believin' (2022 Remaster),Journey
151,"Purple Rain
Prince",31,145.0,8,344432,Purple Rain,Prince
152,"ATM
Don Toliver",24,112.0,5,341801,ATM,Don Toliver
153,"Soda Pop
Saja Boys, Andrew Choi, Neckwav, Danny Chung, KEVIN WOO, samUIL Lee, KPop Demon Hunters Cast",2,132.0,36,341327,Soda Pop,"Saja Boys, Andrew Choi, Neckwav, Danny Chung, KEVIN WOO, samUIL Lee, KPop Demon Hunters Cast"
154,"The Way I Are
Timbaland, Keri Hilson, D.O.E.",104,153.0,9,340040,The Way I Are,"Timbaland, Keri Hilson, D.O.E."
155,"NOKIA
Drake",1,146.0,9,340006,NOKIA,Drake
156,"Not Like Us
Kendrick Lamar",1,137.0,5,338948,Not Like Us,Kendrick Lamar
157,"Too Sweet
Hozier",1,164.0,9,337540,Too Sweet,Hozier
158,"Dandelion
Ella Langley",99,143.0,2,336654,Dandelion,Ella Langley
159,"S&M
Rihanna",86,157.0,3,336234,S&M,Rihanna
160,"Piano Man
Billy Joel",111,183.0,9,336111,Piano Man,Billy Joel
161,"Dracula - JENNIE Remix
Tame Impala, JENNIE",161,,1,334319,Dracula - JENNIE Remix,"Tame Impala, JENNIE"
162,"Bring Me To Life
Evanescence",147,167.0,8,334105,Bring Me To Life,Evanescence
163,"The Door
Teddy Swims",62,186.0,9,331087,The Door,Teddy Swims
164,"Two Six
J. Cole",24,89.0,3,330183,Two Six,J. Cole
165,"Messy
Lola Young",6,135.0,9,329620,Messy,Lola Young
166,"Sienna
The Marías",71,180.0,9,328433,Sienna,The Marías
167,"Let Down
Radiohead",68,187.0,9,328381,Let Down,Radiohead
168,"Say Why
Zach Bryan",28,185.0,7,326508,Say Why,Zach Bryan
169,"Birds & the Bees
Baby Keem",169,,1,326277,Birds & the Bees,Baby Keem
170,"Just the Way You Are
Bruno Mars",63,130.0,7,325508,Just the Way You Are,Bruno Mars
171,"The Hardest Part
Olivia Dean",124,148.0,8,325364,The Hardest Part,Olivia Dean
172,"From The Start
Laufey",65,181.0,2,324357,From The Start,Laufey
173,"Time of Our Lives
Pitbull, Ne-Yo",115,195.0,2,323717,Time of Our Lives,"Pitbull, Ne-Yo"
174,"Nights
Frank Ocean",174,,1,322546,Nights,Frank Ocean
175,"Danza Kuduro
Don Omar, Lucenzo",59,134.0,3,321889,Danza Kuduro,"Don Omar, Lucenzo"
176,"Northern Attitude
Noah Kahan",22,140.0,5,321576,Northern Attitude,Noah Kahan
177,"Flashing Lights
Kanye West, Dwele",84,154.0,9,321497,Flashing Lights,"Kanye West, Dwele"
178,"Indigo (feat. Avery Anna)
Sam Barber, Avery Anna",19,,1,321495,Indigo (feat. Avery Anna),"Sam Barber, Avery Anna"
179,"Animal I Have Become
Three Days Grace",151,192.0,8,321421,Animal I Have Become,Three Days Grace
180,"Without Me
Eminem",37,182.0,2,319926,Without Me,Eminem
181,"The Market
Casper TNG, 100Bandplan",181,,1,319377,The Market,"Casper TNG, 100Bandplan"
182,"Yeah! (feat. Lil Jon & Ludacris)
USHER, Lil Jon, Ludacris",25,178.0,9,318904,Yeah! (feat. Lil Jon & Ludacris),"USHER, Lil Jon, Ludacris"
183,"Les
Childish Gambino",174,174.0,2,317786,Les,Childish Gambino
184,"Starboy
The Weeknd, Daft Punk",1,156.0,9,317723,Starboy,"The Weeknd, Daft Punk"
185,"The Night We Met
Lord Huron",56,179.0,2,316950,The Night We Met,Lord Huron
186,"Counting Stars
OneRepublic",95,168.0,9,316930,Counting Stars,OneRepublic
187,"I've Seen It
Olivia Dean",112,160.0,4,316294,I've Seen It,Olivia Dean
188,"One Of The Girls (with JENNIE, Lily Rose Depp)
The Weeknd, JENNIE, Lily-Rose Depp",12,163.0,9,316161,"One Of The Girls (with JENNIE, Lily Rose Depp)","The Weeknd, JENNIE, Lily-Rose Depp"
189,"Africa
TOTO",117,,1,315802,Africa,TOTO
190,"Heartless
Kanye West",37,172.0,8,315716,Heartless,Kanye West
191,"Billie Jean
Michael Jackson",75,196.0,2,315334,Billie Jean,Michael Jackson
192,"I Hate Everything About You
Three Days Grace",142,,1,315219,I Hate Everything About You,Three Days Grace
193,"Clean Baby Sleep White Noise (Loopable)
Dream Supplier",108,189.0,2,314457,Clean Baby Sleep White Noise (Loopable),Dream Supplier
194,"Backup Plan (feat. Luke Combs)
Bailey Zimmerman, Luke Combs",50,191.0,2,313850,Backup Plan (feat. Luke Combs),"Bailey Zimmerman, Luke Combs"
195,"Earrings
Malcolm Todd",195,,1,313633,Earrings,Malcolm Todd
196,"Dive
Olivia Dean",121,151.0,9,313101,Dive,Olivia Dean
197,"Under the Bridge
Red Hot Chili Peppers",122,,1,312175,Under the Bridge,Red Hot Chili Peppers
198,"Temperature
Sean Paul",77,,1,311929,Temperature,Sean Paul
199,"Hotel California - 2013 Remaster
Eagles",102,,1,309186,Hotel California - 2013 Remaster,Eagles
200,"Unforgettable
French Montana, Swae Lee",1,193.0,9,307084,Unforgettable,"French Montana, Swae Lee"
