rank,track_artist,peak,prev,streak,streams,track_name,artist_name
93,"Жена за лудницата
Lorena",63,100.0,25,21455,Жена за лудницата,Lorena
94,"#OET
Krisko",13,81.0,25,21439,#OET,Krisko
95,"Only Fans
MBT",1,111.0,43,21369,Only Fans,MBT
96,"LV Sandals
EsDeeKid, fakemink, Rico Ace",33,85.0,18,21260,LV Sandals,"EsDeeKid, fakemink, Rico Ace"
97,"Първият
Dessita, Emrah",14,154.0,4,21176,Първият,"Dessita, Emrah"
98,"LADIDA
Dara Ekimova",98,,1,21049,LADIDA,Dara Ekimova
99,"EoO
Bad Bunny",50,55.0,3,20993,EoO,Bad Bunny
100,"Losha
Andrea",2,89.0,100,20800,Losha,Andrea
101,"Бавария
VANE$$A, Konstantin",2,104.0,61,20794,Бавария,"VANE$$A, Konstantin"
102,"Timeless (feat Playboi Carti)
The Weeknd, Playboi Carti",3,98.0,74,20763,Timeless (feat Playboi Carti),"The Weeknd, Playboi Carti"
103,"Caliente
INNA",40,115.0,17,20707,Caliente,INNA
104,"Body
Don Toliver",58,84.0,4,20476,Body,Don Toliver
105,"End of Beginning
Djo",19,103.0,9,20445,End of Beginning,Djo
106,"Bring Me To Life
Evanescence",106,116.0,18,20268,Bring Me To Life,Evanescence
107,"The Fate of Ophelia
Taylor Swift",5,99.0,21,20234,The Fate of Ophelia,Taylor Swift
108,"Жива
MONA",19,93.0,5,20184,Жива,MONA
109,"Vinovna
Emanuela",38,97.0,21,20106,Vinovna,Emanuela
110,"Nema Koj
2bona, Antonia Gigovska",46,110.0,12,20088,Nema Koj,"2bona, Antonia Gigovska"
111,"Nito duma
Alisia, Ilian",78,133.0,9,20019,Nito duma,"Alisia, Ilian"
112,"Нощта гърми
Lorena, Galin",58,129.0,24,20008,Нощта гърми,"Lorena, Galin"
113,"Моята съпруга
Medi",47,87.0,3,19888,Моята съпруга,Medi
114,"Beta Sigma
BM, SKI",114,,1,19829,Beta Sigma,"BM, SKI"
