rank,track_artist,peak,prev,streak,streams,track_name,artist_name,duration_ms,explicit,is_local,release_date,artist_id,track_id,duration_sec
139,"Manchild
Sabrina Carpenter",55,121.0,4,26002,Manchild,Sabrina Carpenter,213645,True,False,2025-08-29,74KM79TiuVKeVCqs8QtB0B,2BwO5K8Q7EPAJSGze3AAh9,214
140,"The Way I Are
Timbaland, Keri Hilson, D.O.E.",84,157.0,9,25974,The Way I Are,"Timbaland, Keri Hilson, D.O.E.",179120,False,False,2007-01-01,5Y5TRrQiqgUO4S36tzjIRZ,2bLqfJjuC5syrsgDsZfGmn,179
141,"Bejšíí
Separ, Peter Pann",1,149.0,9,25873,Bejšíí,"Separ, Peter Pann",182857,True,False,2023-11-10,3LujD0iQ9jRbSCMA39CGfO,5BOCqcH0TPqMLOo17dFscB,183
142,"Niekde V Oblakoch
Saul",1,111.0,9,25831,Niekde V Oblakoch,Saul,238000,False,False,2020-06-19,6xg3PSVEwviVyfnx3mtsPL,6OVlADVquXLhHH7x79AjR1,238
143,"I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino)
A$AP Rocky, Imogen Heap, Clams Casino",49,114.0,9,25719,I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),"A$AP Rocky, Imogen Heap, Clams Casino",190285,True,False,2023-08-18,13ubrt8QOOCPljQ2FL1Kca,3ZaEs1O8BG581qYPHpQ8d6,190
144,"In the End
Linkin Park",22,164.0,9,25593,In the End,Linkin Park,216880,False,False,2000-10-24,6XyY86QOPPrYVGvF9ch6wz,60a0Rd6pjrkxjPbaKzXjfq,217
145,"Mám ťa rád
Karol Duchoň",42,158.0,13,25453,Mám ťa rád,Karol Duchoň,249933,False,False,2016-01-01,7t9Ee452yVH58xneswOHNH,3aCpawvHOSIfMQEOYUXy56,250
146,"Body
Don Toliver",59,109.0,4,25414,Body,Don Toliver,155753,True,False,2026-01-30,4Gso3d4CscCijv0lmajZWs,0FlcmZ13DGRmscCroro9GO,156
147,"E85
Don Toliver",147,,1,25375,E85,Don Toliver,153181,True,False,2026-01-30,4Gso3d4CscCijv0lmajZWs,3B4cjvGlPvyBLNG3AzEgkZ,153
148,"KATE MOSS
Shimmi",14,160.0,9,25324,KATE MOSS,Shimmi,106463,True,False,2025-11-28,5QLfxY8Phcamadzx1r79ck,5EzvhJ8YwXHJcwBLdkfFA1,106
149,"She Doesn't Mind
Sean Paul",149,192.0,5,25304,She Doesn't Mind,Sean Paul,227786,False,False,2012-01-24,3Isy6kedDrgPYoTS1dazA9,1zZIGnXIcDKU8QIUkR20nK,228
150,"No Lie
Sean Paul, Dua Lipa",74,130.0,8,25297,No Lie,"Sean Paul, Dua Lipa",221176,False,False,2018-06-29,3Isy6kedDrgPYoTS1dazA9,48QmG1dfvMuYLxMPt7KSRA,221
151,"White Keys
Dominic Fike",151,189.0,2,25187,White Keys,Dominic Fike,144101,False,False,2025-11-14,6USv9qhCn6zfxlBQIYJ9qs,5ViLKrbyL3HD6wsq3AB9eI,144
152,"NÁS NEZASTAVÍ (feat. Hard Rico)
13Many, Hard Rico",54,94.0,5,25171,NÁS NEZASTAVÍ (feat. Hard Rico),"13Many, Hard Rico",162462,True,False,2026-01-23,3j3xobDzxD2HDTvHpkZLKi,48l2ey9095iFLzL4MzWiGo,162
153,"wgft (feat. Burna Boy)
Gunna, Burna Boy",139,150.0,5,25149,wgft (feat. Burna Boy),"Gunna, Burna Boy",184440,True,False,2025-08-08,2hlmm7s2ICUX0LVIhVFlZQ,0WsC4ETIXyiHDMXRaPMvKe,184
154,"The Days - NOTION Remix
Chrystal, NOTION",27,155.0,9,25045,The Days - NOTION Remix,"Chrystal, NOTION",233229,False,False,2024-11-08,5bQ3wFgekuIMIcWJuxkqLK,2FAZskT9yRjp2Oow9szJD8,233
155,"Caliente
INNA",109,154.0,9,25037,Caliente,INNA,201230,False,False,2013,2w9zwq3AktTeYYMuhMjju8,26Z2FQ9KFswyX2x7LxhQKs,201
156,"COMË N GO
Yeat",39,148.0,22,24976,COMË N GO,Yeat,198620,True,False,2025-08-01,3qiHUAX7zY4Qnjx8TNUzVx,2mNGL7mZILSqZHxGboJaO9,199
157,"WILDFLOWER
Billie Eilish",21,135.0,4,24953,WILDFLOWER,Billie Eilish,261466,False,False,2024-05-17,6qqNVTkY8uBg9cP3Jd7DAH,3QaPy1KgI7nu9FJEQUgn6h,261
158,"Turn The Lights Off
Kato, Jon",69,142.0,11,24950,Turn The Lights Off,"Kato, Jon",178946,False,False,2010-01-04,1udruffum7CorOphFUMB9A,7apywiCuMzvSZIa0SKeH99,179
159,"Feel Good Inc.
Gorillaz, De La Soul",57,156.0,9,24936,Feel Good Inc.,"Gorillaz, De La Soul",222640,False,False,2005-05-23,3AA28KZvwAUcZuOKwyblJQ,0d28khcov6AiegSCpG5TuT,223
160,"What You Saying
Lil Uzi Vert",86,136.0,7,24927,What You Saying,Lil Uzi Vert,131729,False,False,2025-12-22,4O15NlyKLIASxsJ0PrXPfz,7cjoZVmWe2xsGR4wcXiV2v,132
161,"Kisses (feat. bbyclose)
BL3SS, CamrinWatsin, bbyclose",39,187.0,8,24850,Kisses (feat. bbyclose),"BL3SS, CamrinWatsin, bbyclose",138246,False,False,2024-03-22,6kbR2eL4hecj3rFwGOsYsI,2A1aS3mwuGuX2yk1bgxOvA,138
162,"Robil by to každý
Separ, Luca Brassi10x, Hard Rico, Raphael",10,163.0,9,24813,Robil by to každý,"Separ, Luca Brassi10x, Hard Rico, Raphael",326093,True,False,2025-03-30,3LujD0iQ9jRbSCMA39CGfO,2i9mENQBSdTfxBqOtZXZGY,326
163,"I Got Love
MiyaGi & Endspiel, Rem Digga",117,174.0,8,24779,I Got Love,"MiyaGi & Endspiel, Rem Digga",276687,False,False,2016-09-09,6L5bLEtpxwd0KOdOr3gtW4,43wgyQXc2M9KmTDUqVzugM,277
164,"One Dance
Drake, Wizkid, Kyla",16,146.0,9,24703,One Dance,"Drake, Wizkid, Kyla",173986,False,False,2016-05-06,3TVXtAsR1Inumwj472S9r4,1zi7xx7UVEFkmKfv06H8x0,174
165,"Malá dáma
Kabát",91,188.0,7,24688,Malá dáma,Kabát,203567,False,False,2007-02-16,2f1Czzz5n4BX80U6cksGr9,6Le5KOUhQgU4PQNkcX6sP4,204
166,"Timeless (feat Playboi Carti)
The Weeknd, Playboi Carti",2,162.0,9,24610,Timeless (feat Playboi Carti),"The Weeknd, Playboi Carti",256000,True,False,2025-01-31,1Xyo4u8uXC1ZmMpatF05PJ,0FIDCNYYjNvPVimz5icugS,256
167,"OHEN
Porsche Boy, WEN, Saul",35,151.0,10,24597,OHEN,"Porsche Boy, WEN, Saul",253376,False,False,2025-12-19,4aQh3DGBy4kwn7QnYTR4KH,7IaMtCrTS0d9wZ6OFCXDyK,253
168,"Timber
Pitbull, Kesha",70,161.0,2,24537,Timber,"Pitbull, Kesha",204134,False,False,2012,0TnOYISbd1XYRBk9myaseg,3cHyrEgdyYRjgJKSOiOtcS,204
169,"Vielleicht Vielleicht - Holy Priest & elMefti Remix
MilleniumKid, JBS, HOLY PRIEST, elMefti",147,,1,24527,Vielleicht Vielleicht - Holy Priest & elMefti Remix,"MilleniumKid, JBS, HOLY PRIEST, elMefti",169818,False,False,2025-04-12,6nJEMDVNcq7fduXgk7EdGG,2nWw7VrUn8Ijo45K6WIIna,170
170,"Cigánsky sen
Rytmus, DJ Wich",73,177.0,9,24465,Cigánsky sen,"Rytmus, DJ Wich",233626,True,False,2008-08-04,1gRr6moof50L1b7XsbClvI,0XP3vWrtI6rfuEgm7MBDGP,234
171,"VÍŠ JAK BOLÍ ŘÍKAT RIP
P T K",46,168.0,20,24268,VÍŠ JAK BOLÍ ŘÍKAT RIP,P T K,140940,True,False,2025-10-08,5iYtjtFv6SvHX95ny4fVEz,5jIAUi4NrvDDqA9Ma32Ej2,141
172,"Espresso
Sabrina Carpenter",8,169.0,3,24248,Espresso,Sabrina Carpenter,175459,True,False,2024-08-23,74KM79TiuVKeVCqs8QtB0B,2HRqTpkrJO5ggZyyK6NPWz,175
173,"studené srdce
Pil C, Luca Brassi10x, Karlo, G1nter",1,185.0,38,24213,studené srdce,"Pil C, Luca Brassi10x, Karlo, G1nter",236800,True,False,2025-06-06,2U1l35agymGrBDFeMIxVLG,6GwekXZF2LdRWQ8IebcoQn,237
174,"Smells Like Teen Spirit
Nirvana",149,176.0,8,24151,Smells Like Teen Spirit,Nirvana,301920,False,False,1991-09-26,6olE6TJLqED3rqDCT0FyPh,5ghIJDpPoe3CfHMGu71E6T,302
175,"Režim nerušit
Dollar Prync, Hard Rico",8,167.0,9,24140,Režim nerušit,"Dollar Prync, Hard Rico",186782,True,False,2023-08-18,3qoxj1cR3W3crV51Wg38Ux,6AZaXcXWfcFgJRgl4bsgvD,187
176,"Mist
EsDeeKid, Rico Ace",142,159.0,9,24069,Mist,"EsDeeKid, Rico Ace",130461,True,False,2025-06-20,0EyhkwP3UnwGFBy6xwKjSy,2NLOyWzztMiW5FmNhD83K6,130
177,"Brick na brick
Hard Rico",20,122.0,9,24060,Brick na brick,Hard Rico,173731,True,False,2023-09-06,4Vmja4orT3sZ2F3x3DanBZ,5011v8IwA4NApxQ3ntw6Ih,174
178,"I Just Might
Bruno Mars",64,178.0,7,24033,I Just Might,Bruno Mars,212973,False,False,2026-01-09,0du5cEVh5yTK9QJze8zA0C,12bYYQaLqHliSXvRIYlq8G,213
179,"Poker Face
Lady Gaga",103,153.0,5,24001,Poker Face,Lady Gaga,237200,True,False,2008-01-01,1HY2Jd0NmPuamShAr6KMms,5R8dQOPq8haW94K7mgERlO,237
180,"Stíny
Viktor Sheen",4,,1,23975,Stíny,Viktor Sheen,172540,True,False,2021-11-17,4cG43cUBRJWWDsRh4SW48i,0J3SIAOndpL1MS2Vq2RMQ9,173
181,"Biely šum na spanie
Biely Šum, Biely Šum Spať",141,191.0,3,23854,Biely šum na spanie,"Biely Šum, Biely Šum Spať",180000,False,False,2020-09-17,6f8nWGSyC9nHAfoI4e7XYb,7mRxx0YzupYEPldsNV80sw,180
182,"MDMS
DMS",13,196.0,2,23821,MDMS,DMS,250496,True,False,2019-08-23,74T1WwwA8A9fXkT3jhk49D,23FOWotpgv5laciAjNyZFe,250
183,"TINTED WINDOWS
P T K",38,173.0,20,23805,TINTED WINDOWS,P T K,147428,True,False,2025-10-08,5iYtjtFv6SvHX95ny4fVEz,7vyNS9qPNnSTZ1MXDyIzpG,147
184,"V Hlavě
P T K, Yzomandias, Viktor Sheen",13,,1,23738,V Hlavě,"P T K, Yzomandias, Viktor Sheen",188000,True,False,2024-11-22,5iYtjtFv6SvHX95ny4fVEz,5MdR2U7mgeQjCedqj5kC2o,188
185,"Hips Don't Lie (feat. Wyclef Jean)
Shakira, Wyclef Jean",92,172.0,3,23702,Hips Don't Lie (feat. Wyclef Jean),"Shakira, Wyclef Jean",220360,False,False,2005-11-28,0EmeFodog0BfCgMzAIvKQp,3d0WouFnFmr0K3kjeza3fF,220
186,"Time of Our Lives
Pitbull, Ne-Yo",71,,1,23700,Time of Our Lives,"Pitbull, Ne-Yo",229358,True,False,2014-11-24,0TnOYISbd1XYRBk9myaseg,2bJvI42r8EF3wxjOuDav4r,229
187,"Pre Dni
Saul",3,147.0,9,23651,Pre Dni,Saul,215988,False,False,2025-01-17,6xg3PSVEwviVyfnx3mtsPL,4vUqYLKsvAxlrvd9TEmtbw,216
188,"That’s So True
Gracie Abrams",11,175.0,9,23560,That’s So True,Gracie Abrams,166300,True,False,2024-10-18,4tuJ0bMpJh08umKkEXKUI5,7ne4VBA60CxGM75vw0EYad,166
189,"NO BATIDÃO - Slowed
ZXKAI, slxughter",143,143.0,9,23560,NO BATIDÃO - Slowed,"ZXKAI, slxughter",107933,True,False,2025-09-05,5tIkxADHN80ca0K6HCpWIt,72YttnPRxyHe8zCG50jYhj,108
190,"Tancuj len tak
Separ, Grimaso",8,152.0,9,23527,Tancuj len tak,"Separ, Grimaso",181573,True,False,2025-03-30,3LujD0iQ9jRbSCMA39CGfO,4mtbIkOg9jfoJKKlEh0l5V,182
191,"Eternity
Alex Warren",27,182.0,3,23486,Eternity,Alex Warren,189553,False,False,2025-07-18,0fTSzq9jAh4c36UVb4V7CB,6wHpLMmp98aHcV8L1JFrj8,190
192,"I Run
HAVEN., Kaitlin Aragon",71,166.0,14,23425,I Run,"HAVEN., Kaitlin Aragon",129565,False,False,2025-11-21,7ouEqUl1PCVPlNninecdcz,1WwQ714xuznu44tEnkem2g,130
193,"Dracula - JENNIE Remix
Tame Impala, JENNIE",193,,1,23370,Dracula - JENNIE Remix,"Tame Impala, JENNIE",209720,True,False,2026-02-06,5INjqkS1o8h1imAzPqGZBb,5yvVYFDUpbnjcnRBgjwTzM,210
194,"White Feather Hawk Tail Deer Hunter
Lana Del Rey",194,,1,23339,White Feather Hawk Tail Deer Hunter,Lana Del Rey,234049,False,False,2026-02-17,00FQb4jTyendYWaN8pK0wa,7IM4xK4W4n06UAV48ZXMup,234
195,"Vlak
Horkýže Slíže",175,,1,23313,Vlak,Horkýže Slíže,171906,True,False,2002,1Vokrr21dze8HRk1oeWq9o,5t9Ctpnkclg6UxBeUCjWVl,172
196,"NIGHTS LIKE THIS
The Kid LAROI",34,183.0,2,23300,NIGHTS LIKE THIS,The Kid LAROI,86983,False,False,2023-11-10,2tIP7SsRs7vjIcLrU85W8J,1XBYiRV30ykHw5f4wm6qEn,87
197,"Robím čo chcem
H16",180,,1,23299,Robím čo chcem,H16,271615,False,False,2008-06-06,1itXAnp2giHFQSzcvdN7xg,6sjdxPCgLG7ANTiRz94suK,272
198,"Opalite
Taylor Swift",15,184.0,3,23226,Opalite,Taylor Swift,235355,False,False,2025-10-03,06HL4z0CvFAxyc27GXpf02,3yWuTOYDztXjZxdE2cIRUa,235
199,"Zlatokopky
Rytmus",111,,1,23019,Zlatokopky,Rytmus,210132,True,False,2009-11-30,1gRr6moof50L1b7XsbClvI,4Bh5TzvbtKBDujKj9TNAg1,210
200,"Čardáš dvoch sŕdc
Karol Duchoň",80,,1,22990,Čardáš dvoch sŕdc,Karol Duchoň,210346,False,False,1976-01-01,7t9Ee452yVH58xneswOHNH,3LmVNym79jPeDKOuIHte4T,210
