rank,track_artist,peak,prev,streak,streams,track_name,artist_name,duration_ms,explicit,is_local,release_date,artist_id,track_id,duration_sec
30,"DMG (feat. Ohan B)
BUKA, Ohan B",2,24.0,16,124807,DMG (feat. Ohan B),"BUKA, Ohan B",181294,True,False,2025-11-12,5hXMMzNyqGj17MtUASdtnI,3U7STcrcDjPQGj4wqNJqSA,181
31,"Až na měsíc
Viktor Sheen, Calin, Hasan, Nik Tendo",1,47.0,354,123540,Až na měsíc,"Viktor Sheen, Calin, Hasan, Nik Tendo",208695,True,False,2019-05-16,4cG43cUBRJWWDsRh4SW48i,3rxHQ7HeJCpiei1d6ANDPW,209
32,"PEXESO
OG PAV",32,,1,122762,PEXESO,OG PAV,135000,True,False,2026-02-20,7rpf5aAR3VUrNAFqVNLkJ1,5NaoLlvGtZBKcYeWADUnxY,135
33,"NEPO
Mat213, Franta Prachař, Anna Mercedes",9,22.0,4,122575,NEPO,"Mat213, Franta Prachař, Anna Mercedes",171428,True,False,2026-01-30,3VIkv3HNIvPNwdQIatB5Rx,2nRBoOgeS2P8dO5ZUX1CyV,171
34,"ONLY WAY OUT IS THROUGH THE SHITS 2
P T K",2,44.0,20,122384,ONLY WAY OUT IS THROUGH THE SHITS 2,P T K,146922,True,False,2025-10-08,5iYtjtFv6SvHX95ny4fVEz,5tSBZk5XGiK9vMI4KeiQJh,147
35,"Stíny
Viktor Sheen",1,57.0,224,121489,Stíny,Viktor Sheen,172540,True,False,2021-11-17,4cG43cUBRJWWDsRh4SW48i,0J3SIAOndpL1MS2Vq2RMQ9,173
36,"Phantom
EsDeeKid, Rico Ace",7,30.0,22,120960,Phantom,"EsDeeKid, Rico Ace",109759,True,False,2025-06-20,0EyhkwP3UnwGFBy6xwKjSy,57Z6TJCTMACXxdrcwZ3Zvf,110
37,"SI JE*LA
Hard Rico",1,32.0,26,120462,SI JE*LA,Hard Rico,207360,True,False,2025-09-04,4Vmja4orT3sZ2F3x3DanBZ,6C78RyuYtDZULWcWcwzbKx,207
38,"Iné Plemená
Sara Rikas, Viktor Sheen",3,51.0,63,119684,Iné Plemená,"Sara Rikas, Viktor Sheen",187000,True,False,2025-04-23,4TwaN115hEDGfkAtJG0USo,6WfjL1LncrRrm79gaZoi9v,187
39,"Vlajka
Ben Cristovao",6,15.0,4,118557,Vlajka,Ben Cristovao,129750,False,False,2026-01-27,1bpca6RQE5kp92pIwPMBE8,1dFkFkXOe5o9frpTi4vR17,130
40,"Syndrom
Viktor Sheen",1,55.0,68,117778,Syndrom,Viktor Sheen,166299,False,False,2024-11-08,4cG43cUBRJWWDsRh4SW48i,6gj6FXx7jZXOOdLX4aNaSK,166
41,"TINTED WINDOWS
P T K",7,45.0,21,117481,TINTED WINDOWS,P T K,147428,True,False,2025-10-08,5iYtjtFv6SvHX95ny4fVEz,7vyNS9qPNnSTZ1MXDyIzpG,147
42,"Sunset
Separ, Jerry Lee, P T K",4,48.0,156,117457,Sunset,"Separ, Jerry Lee, P T K",155520,True,False,2023-03-31,3LujD0iQ9jRbSCMA39CGfO,4WXX611x1aCtwcqVJgA3xb,156
43,"Virtuální drogy
Viktor Sheen, Calin",3,59.0,61,116371,Virtuální drogy,"Viktor Sheen, Calin",214736,True,False,2021-11-17,4cG43cUBRJWWDsRh4SW48i,7E8LK4R9gAkSG4CD1kqvsX,215
44,"Jak Robot
GUFRAU, Victor Kal., SIMILIVINLIFE",9,39.0,8,116109,Jak Robot,"GUFRAU, Victor Kal., SIMILIVINLIFE",146823,True,False,2025-12-31,0WpBMqO4ai8W3rh3ffW14Q,4QYBPf22ldsJoz2CObRU1H,147
45,"ZA KATREM
Hard Rico",3,31.0,8,115759,ZA KATREM,Hard Rico,180000,True,False,2026-01-05,4Vmja4orT3sZ2F3x3DanBZ,7m2qiAZor7LHaDXk2DeuyI,180
46,"Svaz českých bohémů
Wohnout",9,68.0,59,114970,Svaz českých bohémů,Wohnout,256720,False,False,2011-06-16,0ZDbrXYXNaO94VjgXjdFh7,0twbASvGKPDvbWviKZcpyy,257
47,"Golden
HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",3,49.0,35,113932,Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",194607,False,False,2025-06-20,2yNNYQBChuox9A5Ka93BIn,1CPZ5BxNNd0n0nF4Orb9JS,195
48,"Safír
Calin, Viktor Sheen",1,65.0,160,113618,Safír,"Calin, Viktor Sheen",149589,False,False,2023-02-03,5lEkQtWa3UKlI1hj7sktcd,1tpWtFdAuY9chjl5YhzsTP,150
49,"Givenchy
Robin Zoot",2,54.0,140,113201,Givenchy,Robin Zoot,181224,True,False,2024-01-12,28oxY7ZfDt1BJFf8FVfpEh,2K8HLQXU4EB3ZdpNqGN8um,181
50,"Pátky
Viktor Sheen",7,58.0,68,112432,Pátky,Viktor Sheen,188571,True,False,2024-11-08,4cG43cUBRJWWDsRh4SW48i,1nwKq6t4wpKLK2bWkDVm3e,189
51,"VÍŠ JAK BOLÍ ŘÍKAT RIP
P T K",7,53.0,21,111995,VÍŠ JAK BOLÍ ŘÍKAT RIP,P T K,140940,True,False,2025-10-08,5iYtjtFv6SvHX95ny4fVEz,5jIAUi4NrvDDqA9Ma32Ej2,141
52,"Riptide
Vance Joy",17,62.0,9,111546,Riptide,Vance Joy,204280,False,False,2014-08-05,10exVja0key0uqUkk6LJRT,2uXlHCUbq9OMUwx3hrk06o,204
53,"Drag Path
Twenty One Pilots",53,,1,111345,Drag Path,Twenty One Pilots,224000,False,False,2026-02-17,3YQKmKGau1PzlVlkL1iodx,0TlcczkVTGpinpkGJpT81L,224
54,"Spaceship
Viktor Sheen",8,63.0,15,111228,Spaceship,Viktor Sheen,207000,True,False,2021-11-17,4cG43cUBRJWWDsRh4SW48i,1iCxH5udvifjp0otnwIj75,207
55,"Iris
The Goo Goo Dolls",32,60.0,61,108760,Iris,The Goo Goo Dolls,289533,False,False,1998,2sil8z5kiy4r76CRTXxBCA,6Qyc6fS4DsZjB2mRW9DsQs,290
56,"NARCOS
Hard Rico, Yzomandias",1,69.0,91,107818,NARCOS,"Hard Rico, Yzomandias",191250,True,False,2024-10-18,4Vmja4orT3sZ2F3x3DanBZ,5HVr2Ay42xJgB2VZ7CUJQJ,191
57,"Silnej hlad
Dorian, Lboy Bsc",2,112.0,6,107603,Silnej hlad,"Dorian, Lboy Bsc",167141,True,False,2025-02-21,2vMxLcwqHKxvVdBtKRpyUY,6pLvqvjAQG9kXpKgGCFbgd,167
58,"undressed
sombr",12,56.0,9,105987,undressed,sombr,182088,False,False,2025-08-22,4G9NDjRyZFDlJKMRL8hx3S,0TFTAtCYhp2tQ9KcJIZb55,182
59,"Sweater Weather
The Neighbourhood",15,61.0,282,105646,Sweater Weather,The Neighbourhood,240400,False,False,2013-04-22,77SW9BnxLY8rJ0RciFqkHh,2QjOHCTQ1Jl3zawyYOpxh6,240
60,"S&M
Rihanna",60,74.0,37,104527,S&M,Rihanna,243600,True,False,2010-01-01,5pKCCKE2ajJHZ9KAiaK11H,7ySUcLPVX7KudhnmNcgY2D,244
61,"Bouřka
Lboy Bsc",61,141.0,3,103459,Bouřka,Lboy Bsc,172631,True,False,2024-10-14,7HjHXYRxGom5mjP1lHKHW2,2ggAzCUl7LpmPQJbFElstm,173
62,"Síla Starejch Vín
ŠKWOR",7,90.0,322,103305,Síla Starejch Vín,ŠKWOR,174666,False,False,2013-09-27,5gRumjUBK1fHfuOlQxspJ9,6qgMr9LacgnihY9IdYriMP,175
63,"Život je krása
Robin Zoot",43,43.0,2,103131,Život je krása,Robin Zoot,136874,True,False,2026-02-10,28oxY7ZfDt1BJFf8FVfpEh,1YtPjckZ7d1hjPohIUG1pa,137
