rank,track_artist,peak,prev,streak,streams,track_name,artist_name
65,"Hvor Solen Ik' Skinner
Mumle, Svea S",13,59.0,84,121281,Hvor Solen Ik' Skinner,"Mumle, Svea S"
66,"Elsker Dig Så Meget
Blæst",19,73.0,9,120598,Elsker Dig Så Meget,Blæst
67,"Nice To Each Other
Olivia Dean",34,56.0,31,119553,Nice To Each Other,Olivia Dean
68,"Forever
Blæst",68,,1,118101,Forever,Blæst
69,"Et sted hvor vi de første
APHACA",2,82.0,52,117569,Et sted hvor vi de første,APHACA
70,"Den Sidste Dråbe
Karoline Mousing",52,52.0,2,117344,Den Sidste Dråbe,Karoline Mousing
71,"Tilbage
Annika",39,93.0,9,115422,Tilbage,Annika
72,"Turn Up
Faza",41,92.0,20,114292,Turn Up,Faza
73,"Rende Og Hoppe (feat. Noah Carter)
Artigeardit, Noah Carter",13,13.0,2,112798,Rende Og Hoppe (feat. Noah Carter),"Artigeardit, Noah Carter"
74,"I KNOW
D1MA",1,61.0,61,112641,I KNOW,D1MA
75,"iloveitiloveitiloveit
Bella Kay",75,175.0,2,112421,iloveitiloveitiloveit,Bella Kay
76,"Seaside
Artigeardit",2,84.0,46,111448,Seaside,Artigeardit
77,"DAISIES
Justin Bieber",2,58.0,33,111237,DAISIES,Justin Bieber
78,"igen & igen
Gobs, One Two",1,69.0,48,108727,igen & igen,"Gobs, One Two"
79,"No Broke Boys
Disco Lines, Tinashe",30,65.0,31,108516,No Broke Boys,"Disco Lines, Tinashe"
80,"Du ligner din mor
Benjamin Hav, Lukas Graham",1,74.0,61,106912,Du ligner din mor,"Benjamin Hav, Lukas Graham"
81,"beholder mit tøj på
Mille",17,118.0,9,105708,beholder mit tøj på,Mille
82,"Fire Uger
Mumle",26,70.0,24,104849,Fire Uger,Mumle
83,"BIRDS OF A FEATHER
Billie Eilish",8,64.0,9,104295,BIRDS OF A FEATHER,Billie Eilish
84,"Vi pumper hjertet op
APHACA",4,77.0,9,103588,Vi pumper hjertet op,APHACA
85,"The Hardest Part
Olivia Dean",70,75.0,9,102714,The Hardest Part,Olivia Dean
86,"BAILE INoLVIDABLE
Bad Bunny",21,39.0,3,102431,BAILE INoLVIDABLE,Bad Bunny
87,"Walk Of Shame
Mumle",33,85.0,3,101167,Walk Of Shame,Mumle
