rank,track_artist,peak,prev,streak,streams,track_name,artist_name
62,"Law Tigi
Ahmed Saad",46,49.0,22,108095,Law Tigi,Ahmed Saad
63,"Kadaba
Karim Osama",4,67.0,54,107089,Kadaba,Karim Osama
64,"Denamet
Molotof, Marwan Pablo",6,99.0,129,106075,Denamet,"Molotof, Marwan Pablo"
65,"انا من غيرك
Bahaa Sultan",1,52.0,70,105886,انا من غيرك,Bahaa Sultan
66,"بتفتكرني ساعات
Ramy Sabry",37,58.0,70,105674,بتفتكرني ساعات,Ramy Sabry
67,"Kelma
Ramy Sabry",67,77.0,12,103235,Kelma,Ramy Sabry
68,"اتنسينا
Youssif Elashry",1,74.0,70,102653,اتنسينا,Youssif Elashry
69,"بحكيلك عن الأيام
Ramy Sabry",69,69.0,23,102548,بحكيلك عن الأيام,Ramy Sabry
70,"BABY SHARK
Omar Keif, ZIAD ZAZA",39,76.0,6,102411,BABY SHARK,"Omar Keif, ZIAD ZAZA"
71,"انا لبسي اوفر سايز
Eslam Kabonga, Figo El Dakhlawy",3,68.0,46,102249,انا لبسي اوفر سايز,"Eslam Kabonga, Figo El Dakhlawy"
72,"Narein
TUL8TE",1,66.0,30,101064,Narein,TUL8TE
73,"KALEMENY BELEL
Marwan Moussa, Lege-Cy",4,81.0,43,99868,KALEMENY BELEL,"Marwan Moussa, Lege-Cy"
74,"وشوش مفبركه
Eslam Kabonga, ايفا الايراني, Figo El Dakhlawy",7,101.0,25,98919,وشوش مفبركه,"Eslam Kabonga, ايفا الايراني, Figo El Dakhlawy"
75,"Ghaltan
Tommyy",55,130.0,13,98202,Ghaltan,Tommyy
76,"طب طمنيني لو حتى برنه
Karim Cristiano",16,96.0,16,98050,طب طمنيني لو حتى برنه,Karim Cristiano
77,"Rehla
Mond",2,97.0,153,97982,Rehla,Mond
78,"LAYALINA
TUL8TE",3,79.0,92,97243,LAYALINA,TUL8TE
79,"نخبى ليه
Wael Jassar",20,72.0,120,95347,نخبى ليه,Wael Jassar
80,"Kan Mawdo3
Tamer Ashour",17,53.0,133,95245,Kan Mawdo3,Tamer Ashour
81,"ستاموني
Shehab, DJ Totti",4,95.0,65,95046,ستاموني,"Shehab, DJ Totti"
82,"باليني
ZIAD ZAZA, Vodafone Music, Ismail Nosrat",45,73.0,13,94972,باليني,"ZIAD ZAZA, Vodafone Music, Ismail Nosrat"
83,"Msh Kol Marra (feat. Nasser)
Wegz, Nasser",47,98.0,10,94060,Msh Kol Marra (feat. Nasser),"Wegz, Nasser"
84,"عين سحرية
Wegz",84,,1,93645,عين سحرية,Wegz
85,"انا مش ديلار يا حكومه
Eslam Kabonga",1,75.0,60,93540,انا مش ديلار يا حكومه,Eslam Kabonga
