rank,track_artist,peak,prev,streak,streams,track_name,artist_name
159,"เพลงที่เธอไม่ฟัง
Bedroom Audio",11,178.0,5,253236,เพลงที่เธอไม่ฟัง,Bedroom Audio
160,"ปล่อยดาว (Flaw)
YEW",11,149.0,123,252567,ปล่อยดาว (Flaw),YEW
161,"Very Very Small
YOUNGOHM",15,151.0,53,252567,Very Very Small,YOUNGOHM
162,"บอกตัวเอง
Room 39, โป่ง หินเหล็กไฟ",88,140.0,10,250809,บอกตัวเอง,"Room 39, โป่ง หินเหล็กไฟ"
163,"Loop (ฉันจึงวนกลับมา)
ASIA7",24,150.0,19,248498,Loop (ฉันจึงวนกลับมา),ASIA7
164,"งานเต้นรำ
Musketeers",62,165.0,9,247954,งานเต้นรำ,Musketeers
165,"ครั้งสุดท้าย
OG-ANIC, GAVIN:D, NINO",88,152.0,4,246956,ครั้งสุดท้าย,"OG-ANIC, GAVIN:D, NINO"
166,"คนไม่เอาถ่าน
Big Ass",85,129.0,13,246175,คนไม่เอาถ่าน,Big Ass
167,"Love Me Not
Ravyn Lenae",160,160.0,4,246017,Love Me Not,Ravyn Lenae
168,"Die With A Smile
Lady Gaga, Bruno Mars",5,141.0,80,245744,Die With A Smile,"Lady Gaga, Bruno Mars"
169,"แตกต่างเหมือนกัน
getsunova",169,,1,245612,แตกต่างเหมือนกัน,getsunova
170,"ฟีโรโมน
BLVCKHEART, 2TFLOW",24,148.0,14,245098,ฟีโรโมน,"BLVCKHEART, 2TFLOW"
171,"นิโคติน
Mirrr",1,168.0,8,245008,นิโคติน,Mirrr
172,"ปรารถนาสิ่งใดฤๅ
Cocktail",36,155.0,5,244019,ปรารถนาสิ่งใดฤๅ,Cocktail
173,"โลกทั้งใบ
เล็ก รัชเมศฐ์",18,147.0,33,242528,โลกทั้งใบ,เล็ก รัชเมศฐ์
174,"คำยินดี
KLEAR",172,191.0,4,241752,คำยินดี,KLEAR
175,"เงา (Silhouette)
WANYAi",124,143.0,4,239740,เงา (Silhouette),WANYAi
176,"ความคาดหวัง (feat. ตูน BODYSLAM, ปั๊บ Potato)
Cocktail, ตูน BODYSLAM, ปั๊บ Potato",45,200.0,4,237202,"ความคาดหวัง (feat. ตูน BODYSLAM, ปั๊บ Potato)","Cocktail, ตูน BODYSLAM, ปั๊บ Potato"
177,"มีสิทธิ์อะไร
SPF",148,169.0,7,236863,มีสิทธิ์อะไร,SPF
178,"That's What I Like
Bruno Mars",40,179.0,12,236487,That's What I Like,Bruno Mars
179,"เคยรัก
9tokyo, 2K",106,190.0,4,234226,เคยรัก,"9tokyo, 2K"
180,"สถานีดวงจันทร์
Whatcharawalee",60,176.0,2,233634,สถานีดวงจันทร์,Whatcharawalee
181,"Kryptonite
PUN",71,99.0,37,233412,Kryptonite,PUN
182,"ฝนตกไหม
Three Man Down",1,187.0,12,232412,ฝนตกไหม,Three Man Down
183,"ใจสั่งมา
Loso",81,185.0,2,232379,ใจสั่งมา,Loso
184,"เพื่อนเล่น ไม่เล่นเพื่อน (Just Being Friendly) [feat. MILLI]
Tilly Birds, MILLI",1,154.0,12,232320,เพื่อนเล่น ไม่เล่นเพื่อน (Just Being Friendly) [feat. MILLI],"Tilly Birds, MILLI"
185,"วิทลัย หลายใจ
วิด ไฮเปอร์",154,182.0,9,231463,วิทลัย หลายใจ,วิด ไฮเปอร์
186,"Summertime
YEW, LANDOKMAI",3,166.0,188,230976,Summertime,"YEW, LANDOKMAI"
187,"จันทร์เจ้า (Goodbye)
Slot Machine",187,,1,229486,จันทร์เจ้า (Goodbye),Slot Machine
188,"เพลงนี้ผมเขียนให้เธอ
Pondering",68,194.0,5,228705,เพลงนี้ผมเขียนให้เธอ,Pondering
189,"I Wanna Be Yours
Arctic Monkeys",92,172.0,3,228478,I Wanna Be Yours,Arctic Monkeys
190,"ถ้าฉันเป็นเขา
Indigo",3,,1,227036,ถ้าฉันเป็นเขา,Indigo
191,"Luxury
D Gerrard",15,,1,226817,Luxury,D Gerrard
192,"ซ่อนกลิ่น
Palmy",1,183.0,2,226487,ซ่อนกลิ่น,Palmy
193,"สนิทใจ - เพลงจากละคร ""รักร้าย""
Palmy",165,,1,224997,"สนิทใจ - เพลงจากละคร ""รักร้าย""",Palmy
194,"สัญญาหน้าฝน
Carabao, Center Stage",158,158.0,4,224844,สัญญาหน้าฝน,"Carabao, Center Stage"
195,"ที่ว่าง (Empty Space)
Pause",98,167.0,4,224024,ที่ว่าง (Empty Space),Pause
196,"ไม่มีที่ไปก็ต้องไป
guncharlie",73,181.0,28,223263,ไม่มีที่ไปก็ต้องไป,guncharlie
197,"ตั้งแต่มีเธอฉันมีความสุข (This Time)
Violette Wautier",16,134.0,3,223043,ตั้งแต่มีเธอฉันมีความสุข (This Time),Violette Wautier
198,"ธิดาประจำอำเภอ
The Richman Toy",168,184.0,8,222452,ธิดาประจำอำเภอ,The Richman Toy
199,"Galaxy (feat. Kob The X Factor)
D Gerrard, Kob The X Factor",21,196.0,4,220822,Galaxy (feat. Kob The X Factor),"D Gerrard, Kob The X Factor"
200,"สักวันฉันจะดีพอ
Bodyslam",115,188.0,2,220693,สักวันฉันจะดีพอ,Bodyslam
