rank,track_artist,peak,prev,streak,streams,track_name,artist_name
107,"Mr. Brightside
The Killers",97,102.0,9,7447,Mr. Brightside,The Killers
108,"A Couple Minutes
Olivia Dean",87,104.0,9,7297,A Couple Minutes,Olivia Dean
109,"I Thought I Saw Your Face Today
She & Him",54,119.0,9,7294,I Thought I Saw Your Face Today,She & Him
110,"Africa
TOTO",69,111.0,9,7262,Africa,TOTO
111,"Die With A Smile
Lady Gaga, Bruno Mars",1,85.0,9,7248,Die With A Smile,"Lady Gaga, Bruno Mars"
112,"Manchild
Sabrina Carpenter",20,109.0,4,7218,Manchild,Sabrina Carpenter
113,"Everywhere - 2017 Remaster
Fleetwood Mac",97,116.0,9,7201,Everywhere - 2017 Remaster,Fleetwood Mac
114,"Sultans of Swing
Dire Straits",89,115.0,9,7200,Sultans of Swing,Dire Straits
115,"Ég er farinn
Úlfur Úlfur",108,108.0,8,7149,Ég er farinn,Úlfur Úlfur
116,"Það er gott að elska
Bubbi Morthens",39,135.0,9,7093,Það er gott að elska,Bubbi Morthens
117,"4 Raws
EsDeeKid",36,106.0,21,7026,4 Raws,EsDeeKid
118,"RÓA
VÆB",1,105.0,9,7017,RÓA,VÆB
119,"Rein Me In (with Olivia Dean)
Sam Fender, Olivia Dean",119,146.0,2,6980,Rein Me In (with Olivia Dean),"Sam Fender, Olivia Dean"
120,"Steik og Sushi
Herra Hnetusmjör, Steindi Jr.",2,139.0,2,6946,Steik og Sushi,"Herra Hnetusmjör, Steindi Jr."
121,"Stórir strákar
Izleifur, Herra Hnetusmjör",8,125.0,8,6944,Stórir strákar,"Izleifur, Herra Hnetusmjör"
122,"Í larí lei
Sigga Beinteins",27,114.0,7,6923,Í larí lei,Sigga Beinteins
123,"We Are The People
Empire Of The Sun",83,83.0,8,6900,We Are The People,Empire Of The Sun
124,"You Stole The Show
SIENNA SPIRO",56,137.0,8,6869,You Stole The Show,SIENNA SPIRO
