rank,track_artist,peak,prev,streak,streams,track_name,artist_name
64,"I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino)
A$AP Rocky, Imogen Heap, Clams Casino",6,59.0,131,13751,I Smoked Away My Brain (I'm God x Demons Mashup) (feat. Imogen Heap & Clams Casino),"A$AP Rocky, Imogen Heap, Clams Casino"
65,"Fame is a Gun
Addison Rae",36,60.0,20,13682,Fame is a Gun,Addison Rae
66,"Tuuleiil
Maxtract, Karmel",59,75.0,20,13554,Tuuleiil,"Maxtract, Karmel"
67,"Man I Need
Olivia Dean",42,58.0,27,13214,Man I Need,Olivia Dean
68,"Homewrecker
sombr",57,62.0,3,13055,Homewrecker,sombr
69,"6llekas
triibupasta",5,74.0,79,12771,6llekas,triibupasta
70,"Punased Bikiinid
Qotid",7,80.0,39,12740,Punased Bikiinid,Qotid
71,"Love Me Not
Ravyn Lenae",14,71.0,52,12694,Love Me Not,Ravyn Lenae
72,"Petteid Loon'd
Põhja-Tallinn",72,78.0,40,12621,Petteid Loon'd,Põhja-Tallinn
73,"kõrvetab
5MIINUST, nublu, NEXUS",1,123.0,9,12583,kõrvetab,"5MIINUST, nublu, NEXUS"
74,"Century
EsDeeKid",11,66.0,17,12423,Century,EsDeeKid
75,"Tuule sõnad (feat. Duo Ruut) - Remix
NOËP, Duo Ruut",70,70.0,2,12261,Tuule sõnad (feat. Duo Ruut) - Remix,"NOËP, Duo Ruut"
76,"What You Saying
Lil Uzi Vert",16,63.0,9,12147,What You Saying,Lil Uzi Vert
77,"külm
An-Marlen",3,90.0,64,12013,külm,An-Marlen
78,"Chiri Biri Binn
nublu",4,103.0,2,11862,Chiri Biri Binn,nublu
79,"Kepid ka
AG",54,82.0,6,11740,Kepid ka,AG
80,"See pole see
SADU",30,99.0,9,11729,See pole see,SADU
81,"Ordinary
Alex Warren",5,69.0,55,11681,Ordinary,Alex Warren
82,"The Days - NOTION Remix
Chrystal, NOTION",1,79.0,65,11630,The Days - NOTION Remix,"Chrystal, NOTION"
83,"Ujula
Clicherik & Mäx, triibupasta",2,81.0,19,11584,Ujula,"Clicherik & Mäx, triibupasta"
84,"BAILE INoLVIDABLE
Bad Bunny",14,35.0,4,11517,BAILE INoLVIDABLE,Bad Bunny
85,"trampoliino
triibupasta",12,94.0,71,11502,trampoliino,triibupasta
86,"oliver
villemdrillem",7,93.0,40,11376,oliver,villemdrillem
87,"Kuutõbine
Terminaator",43,130.0,9,11357,Kuutõbine,Terminaator
88,"theclubrock
Benny Bellson",88,113.0,7,11355,theclubrock,Benny Bellson
89,"leekiv armastus
villemdrillem",1,76.0,141,11316,leekiv armastus,villemdrillem
90,"LV Sandals
EsDeeKid, fakemink, Rico Ace",18,84.0,24,11048,LV Sandals,"EsDeeKid, fakemink, Rico Ace"
91,"Kuldne
Epp Kõiv",91,,1,11021,Kuldne,Epp Kõiv
92,"katus alla
Lotey",8,87.0,12,10957,katus alla,Lotey
93,"Armastan ma luuserit
Smilers",57,111.0,13,10898,Armastan ma luuserit,Smilers
94,"So Easy (To Fall In Love)
Olivia Dean",73,86.0,21,10856,So Easy (To Fall In Love),Olivia Dean
95,"EoO
Bad Bunny",26,40.0,3,10848,EoO,Bad Bunny
96,"südame järgi
An-Marlen",24,72.0,3,10603,südame järgi,An-Marlen
97,"KUHU KADUS STEN?
gameboy tetris, nublu",1,88.0,13,10544,KUHU KADUS STEN?,"gameboy tetris, nublu"
98,"Just The Way You Are
Milky, Mall Grab",92,92.0,2,10500,Just The Way You Are,"Milky, Mall Grab"
99,"КУПЕР
SQWOZ BAB",99,,1,10473,КУПЕР,SQWOZ BAB
100,"I Run
HAVEN., Kaitlin Aragon",37,91.0,14,10421,I Run,"HAVEN., Kaitlin Aragon"
101,"Muusik
Dagö",99,181.0,4,10420,Muusik,Dagö
102,"Every Breath You Take
The Police",36,77.0,65,10370,Every Breath You Take,The Police
103,"The Game
Getter Jaani",47,47.0,2,10341,The Game,Getter Jaani
104,"Leekiv Armastus
Genialistid",58,191.0,2,10304,Leekiv Armastus,Genialistid
105,"Mojito
Smilers",27,152.0,9,10294,Mojito,Smilers
106,"endale
An-Marlen, boipepperoni",16,115.0,49,10285,endale,"An-Marlen, boipepperoni"
107,"Sweater Weather
The Neighbourhood",11,98.0,296,10261,Sweater Weather,The Neighbourhood
108,"Sailor Song
Gigi Perez",1,89.0,83,10248,Sailor Song,Gigi Perez
109,"kanapoja lauluke
triibupasta",5,118.0,52,10244,kanapoja lauluke,triibupasta
110,"Kõrvalistme Printsess
Qotid",36,120.0,31,10180,Kõrvalistme Printsess,Qotid
111,"All The Things She Said
t.A.T.u.",67,95.0,11,10115,All The Things She Said,t.A.T.u.
112,"Midnight Sun
Zara Larsson",84,108.0,8,10100,Midnight Sun,Zara Larsson
113,"Feel So Close - Radio Edit
Calvin Harris",113,125.0,4,10057,Feel So Close - Radio Edit,Calvin Harris
114,"Give Me Everything (feat. Nayer)
Pitbull, AFROJACK, Ne-Yo, Nayer",45,126.0,20,9999,Give Me Everything (feat. Nayer),"Pitbull, AFROJACK, Ne-Yo, Nayer"
115,"One Dance
Drake, Wizkid, Kyla",19,96.0,16,9994,One Dance,"Drake, Wizkid, Kyla"
116,"Golden
HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast",16,107.0,35,9886,Golden,"HUNTR/X, EJAE, AUDREY NUNA, REI AMI, KPop Demon Hunters Cast"
117,"Lean On
Major Lazer, DJ Snake, MØ",57,136.0,9,9880,Lean On,"Major Lazer, DJ Snake, MØ"
118,"Last Man Standing
STOCKHOLM COWBOYS",50,50.0,2,9861,Last Man Standing,STOCKHOLM COWBOYS
119,"pilates spiritual clüb
5MIINUST, Florian Wahl, Jozels",1,131.0,61,9852,pilates spiritual clüb,"5MIINUST, Florian Wahl, Jozels"
120,"Tamburiin
nublu, gameboy tetris, Buck Fuddi",3,,1,9794,Tamburiin,"nublu, gameboy tetris, Buck Fuddi"
121,"Under Your Spell
Snow Strippers",16,109.0,17,9781,Under Your Spell,Snow Strippers
122,"Outside (feat. Ellie Goulding)
Calvin Harris, Ellie Goulding",88,127.0,9,9730,Outside (feat. Ellie Goulding),"Calvin Harris, Ellie Goulding"
123,"Mr. Brightside
The Killers",101,101.0,9,9710,Mr. Brightside,The Killers
124,"Don't Stop The Music
Rihanna",106,132.0,11,9692,Don't Stop The Music,Rihanna
125,"Cartier
Karmo",125,,1,9647,Cartier,Karmo
126,"hr maakler
triibupasta, White Girl",1,116.0,74,9600,hr maakler,"triibupasta, White Girl"
127,"Papaoutai - Afro Soul
mikeeysmind, Chill77, Unjaps",42,104.0,2,9581,Papaoutai - Afro Soul,"mikeeysmind, Chill77, Unjaps"
128,"trügige must mööda
An-Marlen",9,133.0,4,9581,trügige must mööda,An-Marlen
