rank,track_artist,peak,prev,streak,streams,track_name,artist_name
54,"Todo Lo Fue
Lenin Ramírez",54,83.0,2,40016,Todo Lo Fue,Lenin Ramírez
55,"HOLLYWOOD
Peso Pluma, Estevan Plazola",22,56.0,79,39806,HOLLYWOOD,"Peso Pluma, Estevan Plazola"
56,"MOJABI GHOST
Tainy, Bad Bunny",7,37.0,66,39587,MOJABI GHOST,"Tainy, Bad Bunny"
57,"CHÉVERE (premium_remix)
ARIA VEGA, Ryan Castro",57,,1,39373,CHÉVERE (premium_remix),"ARIA VEGA, Ryan Castro"
58,"Yo sé
Yan Block, TORRRES",43,60.0,55,38673,Yo sé,"Yan Block, TORRRES"
59,"444
Yan Block, Panda Black",19,64.0,48,38548,444,"Yan Block, Panda Black"
60,"Pvta Luna
Neton Vega",38,38.0,12,38521,Pvta Luna,Neton Vega
61,"Dile al Amor
Aventura",6,52.0,161,38453,Dile al Amor,Aventura
62,"No Te Hagas
Jory Boy, Bad Bunny",43,73.0,68,38387,No Te Hagas,"Jory Boy, Bad Bunny"
63,"Borro Cassette
Maluma",24,66.0,100,38305,Borro Cassette,Maluma
64,"UWAIE
Kapo",2,58.0,80,38020,UWAIE,Kapo
65,"Tiroteo - Remix
Marc Seguí, Rauw Alejandro, Pol Granch",23,59.0,96,38005,Tiroteo - Remix,"Marc Seguí, Rauw Alejandro, Pol Granch"
66,"Dardos
Romeo Santos, Prince Royce",32,63.0,9,37740,Dardos,"Romeo Santos, Prince Royce"
67,"LUNA
Feid, ATL Jacob",1,53.0,117,37669,LUNA,"Feid, ATL Jacob"
68,"Moscow Mule
Bad Bunny",3,48.0,199,37455,Moscow Mule,Bad Bunny
69,"Por Amar A Ciegas
Arcángel",69,,1,37207,Por Amar A Ciegas,Arcángel
70,"444 - Remix
Yan Block, De La Rose, Hades66, Ñengo Flow",67,77.0,8,36794,444 - Remix,"Yan Block, De La Rose, Hades66, Ñengo Flow"
71,"EL AMOR DE SU VIDA
Grupo Frontera, Grupo Firme",3,69.0,16,36519,EL AMOR DE SU VIDA,"Grupo Frontera, Grupo Firme"
72,"Sola (Remix)
Anuel AA, Daddy Yankee, Zion & Lennox, Farruko, Wisin",6,70.0,74,36277,Sola (Remix),"Anuel AA, Daddy Yankee, Zion & Lennox, Farruko, Wisin"
73,"Ojitos Lindos
Bad Bunny, Bomba Estéreo",2,57.0,15,36248,Ojitos Lindos,"Bad Bunny, Bomba Estéreo"
74,"Eres Mía
Romeo Santos",16,65.0,111,35963,Eres Mía,Romeo Santos
75,"CHAVALITAS
Fuerza Regida",25,55.0,19,35953,CHAVALITAS,Fuerza Regida
76,"MIENTRAS DUERMES
Junior H",38,49.0,29,35918,MIENTRAS DUERMES,Junior H
77,"2+2
Omar Camacho, Victor Mendivil",54,71.0,27,35818,2+2,"Omar Camacho, Victor Mendivil"
78,"Pa' Que La Pases Bien
Arcángel",33,123.0,68,35737,Pa' Que La Pases Bien,Arcángel
79,"Y LLORO
Junior H",35,44.0,30,35475,Y LLORO,Junior H
80,"KOKO
Omar Courtz",80,,1,35218,KOKO,Omar Courtz
81,"PUES QUE LE HAGO ?
Chuyin",75,75.0,4,35164,PUES QUE LE HAGO ?,Chuyin
82,"WHAT U NEED? (SexPlaylist 2)
Omar Courtz, Myke Towers",82,,1,34987,WHAT U NEED? (SexPlaylist 2),"Omar Courtz, Myke Towers"
83,"Imagínate
Danny Ocean, Kapo",19,80.0,67,34821,Imagínate,"Danny Ocean, Kapo"
84,"EL MUNDO SE VA A ACABAR
Omar Courtz, KARBeats",84,,1,34201,EL MUNDO SE VA A ACABAR,"Omar Courtz, KARBeats"
85,"De las 2 (feat. Bad Bunny & Arcángel)
Trap Capos, Noriel, Bad Bunny, Arcángel",78,94.0,22,34118,De las 2 (feat. Bad Bunny & Arcángel),"Trap Capos, Noriel, Bad Bunny, Arcángel"
86,"FOREVER TU GANTEL
Omar Courtz, Ñengo Flow",86,,1,33834,FOREVER TU GANTEL,"Omar Courtz, Ñengo Flow"
87,"Dile
Don Omar",17,79.0,281,33520,Dile,Don Omar
88,"Si Veo a Tu Mamá
Bad Bunny",1,61.0,23,33390,Si Veo a Tu Mamá,Bad Bunny
89,"Fanática Sensual
Plan B",59,105.0,17,33366,Fanática Sensual,Plan B
90,"Un Millón de Primaveras
Vicente Fernández",9,82.0,35,33169,Un Millón de Primaveras,Vicente Fernández
91,"En Privado
Xavi, Manuel Turizo",5,68.0,54,33167,En Privado,"Xavi, Manuel Turizo"
92,"Que Se Mueran
Romeo Santos",76,76.0,17,33110,Que Se Mueran,Romeo Santos
93,"A Donde Vayas
Los Bukis",31,81.0,71,32777,A Donde Vayas,Los Bukis
94,"Frecuencia
Los Dareyes De La Sierra",6,84.0,36,32383,Frecuencia,Los Dareyes De La Sierra
95,"Candy
Plan B",37,114.0,17,32333,Candy,Plan B
96,"Propuesta Indecente
Romeo Santos",15,87.0,149,32108,Propuesta Indecente,Romeo Santos
97,"orióN
Boza, ELENA ROSE",7,95.0,28,31884,orióN,"Boza, ELENA ROSE"
98,"Por Esos Ojos
Fuerza Regida",4,103.0,54,31374,Por Esos Ojos,Fuerza Regida
99,"ROSITA
Tainy, Rauw Alejandro, JHAYCO",99,,1,31203,ROSITA,"Tainy, Rauw Alejandro, JHAYCO"
100,"Hace Mucho Tiempo
Arcángel",24,197.0,2,31031,Hace Mucho Tiempo,Arcángel
101,"QUE ONDA
Calle 24, Chino Pacas, Fuerza Regida",3,118.0,13,30985,QUE ONDA,"Calle 24, Chino Pacas, Fuerza Regida"
102,"Lo Tienes Todo
Julión Álvarez y su Norteño Banda",3,88.0,67,30795,Lo Tienes Todo,Julión Álvarez y su Norteño Banda
103,"COMERNOS
Omar Courtz, Bad Gyal",103,,1,30774,COMERNOS,"Omar Courtz, Bad Gyal"
104,"DOS DÍAS
Tito Double P, Peso Pluma",17,90.0,77,30763,DOS DÍAS,"Tito Double P, Peso Pluma"
105,"Amor
Emmanuel Cortes",39,62.0,20,30743,Amor,Emmanuel Cortes
106,"Oye Mi Amor
Maná",58,92.0,13,30605,Oye Mi Amor,Maná
107,"$UELTA GATITA $UELTA
Omar Courtz, Dei V, Clarent, Tito ""El Bambino""",107,,1,30540,$UELTA GATITA $UELTA,"Omar Courtz, Dei V, Clarent, Tito ""El Bambino"""
108,"M U S A E L E V Á
Omar Courtz",108,137.0,2,30080,M U S A E L E V Á,Omar Courtz
109,"Callaita
Bad Bunny, Tainy",1,85.0,16,30040,Callaita,"Bad Bunny, Tainy"
110,"Morena
Neton Vega, Peso Pluma",5,108.0,54,29920,Morena,"Neton Vega, Peso Pluma"
111,"Las Muñequitas
Mr Plata, El Americano 4KT",111,,1,29871,Las Muñequitas,"Mr Plata, El Americano 4KT"
112,"Qué Onda Perdida
Grupo Firme, Gerardo Coronel",2,86.0,16,29607,Qué Onda Perdida,"Grupo Firme, Gerardo Coronel"
113,"DÓNDE
Kapo, Ryan Castro",17,119.0,29,29605,DÓNDE,"Kapo, Ryan Castro"
114,"quédate
Beéle",45,91.0,40,29413,quédate,Beéle
115,"Llévame Contigo
Romeo Santos",26,99.0,61,29221,Llévame Contigo,Romeo Santos
116,"Niño
Milo j",77,97.0,12,29003,Niño,Milo j
117,"Un Idiota
Joan Sebastian",97,100.0,17,28819,Un Idiota,Joan Sebastian
118,"EXCESOS
Fuerza Regida",53,113.0,48,28800,EXCESOS,Fuerza Regida
119,"un x100to
Grupo Frontera, Bad Bunny",1,101.0,15,28772,un x100to,"Grupo Frontera, Bad Bunny"
120,"WELTiTA
Bad Bunny, Chuwi",8,78.0,14,28757,WELTiTA,"Bad Bunny, Chuwi"
121,"QLOO*
Young Cister, Kreamly",6,111.0,29,28469,QLOO*,"Young Cister, Kreamly"
122,"Calidad
Luis Mexia, Grupo Firme",4,117.0,16,28358,Calidad,"Luis Mexia, Grupo Firme"
123,"NUBES
De La Rose, Omar Courtz",37,153.0,8,28152,NUBES,"De La Rose, Omar Courtz"
124,"L a k e n o s h i
Omar Courtz",124,,1,28130,L a k e n o s h i,Omar Courtz
125,"Cero Empatía
Julión Álvarez y su Norteño Banda",8,139.0,31,28127,Cero Empatía,Julión Álvarez y su Norteño Banda
126,"Si Antes Te Hubiera Conocido
KAROL G",1,110.0,88,28110,Si Antes Te Hubiera Conocido,KAROL G
127,"Otra Vez (feat. J Balvin)
Zion & Lennox, J Balvin",3,138.0,34,28105,Otra Vez (feat. J Balvin),"Zion & Lennox, J Balvin"
128,"Me Prefieres A Mi
Arcángel",105,,1,27926,Me Prefieres A Mi,Arcángel
129,"Tatuajes
Joan Sebastian",60,107.0,73,27899,Tatuajes,Joan Sebastian
130,"Amanece
Anuel AA, Haze",15,112.0,168,27827,Amanece,"Anuel AA, Haze"
131,"PIÉNSALO
Junior H",60,89.0,29,27825,PIÉNSALO,Junior H
132,"QUE PRETENDES
J Balvin, Bad Bunny",5,142.0,5,27695,QUE PRETENDES,"J Balvin, Bad Bunny"
133,"Odio (feat. Drake)
Romeo Santos, Drake",32,124.0,34,27568,Odio (feat. Drake),"Romeo Santos, Drake"
134,"El Efecto
Rauw Alejandro, Chencho Corleone",40,160.0,39,27515,El Efecto,"Rauw Alejandro, Chencho Corleone"
135,"Todo a Su Tiempo
Neton Vega, JR",93,148.0,32,27452,Todo a Su Tiempo,"Neton Vega, JR"
136,"Enséñame a Bailar
Bad Bunny",16,104.0,4,27413,Enséñame a Bailar,Bad Bunny
137,"Encantadora
Yandel",53,151.0,11,27271,Encantadora,Yandel
138,"Acepto Mi Derrota
Los Bukis",18,120.0,104,27247,Acepto Mi Derrota,Los Bukis
139,"111
Yan Block",79,122.0,9,27180,111,Yan Block
140,"Entre tú y yo
Tu Corrido Mx",140,192.0,2,27153,Entre tú y yo,Tu Corrido Mx
141,"Lo Siento BB:/
Tainy, Bad Bunny, Julieta Venegas",1,109.0,10,27118,Lo Siento BB:/,"Tainy, Bad Bunny, Julieta Venegas"
142,"Si Te Pudiera Mentir
Calibre 50",16,128.0,19,27081,Si Te Pudiera Mentir,Calibre 50
143,"Si Estuviésemos Juntos
Bad Bunny",12,106.0,6,27009,Si Estuviésemos Juntos,Bad Bunny
144,"Every Breath You Take
The Police",66,115.0,27,26994,Every Breath You Take,The Police
145,"Amárrame
Mon Laferte, Juanes",78,134.0,8,26797,Amárrame,"Mon Laferte, Juanes"
146,"Pa' Que Retozen
Tego Calderón",17,172.0,3,26783,Pa' Que Retozen,Tego Calderón
147,"Yo No Sé Mañana
Luis Enrique",69,187.0,15,26685,Yo No Sé Mañana,Luis Enrique
148,"Si No Le Contesto
Plan B",40,182.0,9,26656,Si No Le Contesto,Plan B
149,"TU VAS SIN (fav)
Rels B",39,140.0,30,26641,TU VAS SIN (fav),Rels B
150,"Que Sensación - Remix
Jezzy, Arcángel",58,141.0,17,26636,Que Sensación - Remix,"Jezzy, Arcángel"
151,"YO y TÚ
Ovy On The Drums, Quevedo, Beéle",12,136.0,37,26472,YO y TÚ,"Ovy On The Drums, Quevedo, Beéle"
152,"Hilito
Romeo Santos",95,129.0,34,26256,Hilito,Romeo Santos
153,"COMO CAPO
Clave Especial, Fuerza Regida",7,159.0,4,26212,COMO CAPO,"Clave Especial, Fuerza Regida"
154,"Acepta Mi Error
Los Temerarios",49,132.0,25,26194,Acepta Mi Error,Los Temerarios
155,"Hasta Que Dios Diga
Anuel AA, Bad Bunny",6,,1,26170,Hasta Que Dios Diga,"Anuel AA, Bad Bunny"
156,"Safaera
Bad Bunny, Jowell & Randy, Ñengo Flow",1,93.0,3,26157,Safaera,"Bad Bunny, Jowell & Randy, Ñengo Flow"
157,"SIRENA
Omar Courtz",157,,1,26119,SIRENA,Omar Courtz
158,"Tu Última Canción
Los Temerarios",8,161.0,41,26015,Tu Última Canción,Los Temerarios
159,"capaz (merengueton)
Alleh, Yorghaki",24,133.0,61,25928,capaz (merengueton),"Alleh, Yorghaki"
160,"ME JALO
Fuerza Regida, Grupo Frontera",5,149.0,61,25925,ME JALO,"Fuerza Regida, Grupo Frontera"
161,"YOGURCITO
Blessd",161,181.0,4,25903,YOGURCITO,Blessd
162,"Aquel Nap ZzZz
Rauw Alejandro",80,121.0,6,25897,Aquel Nap ZzZz,Rauw Alejandro
163,"Tu Falta De Querer
Mon Laferte",42,152.0,25,25814,Tu Falta De Querer,Mon Laferte
164,"0 Sentimientos (Remix) [feat. Baby Rasta, Darkiel, Messiah & Lyan]
Boy Wonder CF, Jon Z, Noriel, Baby Rasta, Darkiel, Messiah, LYAN, High Quality",87,163.0,8,25798,"0 Sentimientos (Remix) [feat. Baby Rasta, Darkiel, Messiah & Lyan]","Boy Wonder CF, Jon Z, Noriel, Baby Rasta, Darkiel, Messiah, LYAN, High Quality"
165,"ME GUSTAS CC
ROA",82,162.0,46,25760,ME GUSTAS CC,ROA
166,"Cancioncitas de Amor
Romeo Santos",43,96.0,3,25720,Cancioncitas de Amor,Romeo Santos
167,"Obsesion
Aventura, Judy Santos",55,,1,25606,Obsesion,"Aventura, Judy Santos"
168,"Ven Porque Te Necesito
Los Temerarios",6,125.0,118,25589,Ven Porque Te Necesito,Los Temerarios
169,"Vuelve
Daddy Yankee, Bad Bunny",7,200.0,2,25579,Vuelve,"Daddy Yankee, Bad Bunny"
170,"Tú de Qué Vas
Franco De Vita",23,185.0,8,25571,Tú de Qué Vas,Franco De Vita
171,"Mi Segunda Vida
La Arrolladora Banda El Limón De Rene Camacho",113,156.0,18,25565,Mi Segunda Vida,La Arrolladora Banda El Limón De Rene Camacho
172,"Que Te Quieran Bonito
Grupo Firme, Luis Alfonso Partida El Yaki",161,175.0,7,25520,Que Te Quieran Bonito,"Grupo Firme, Luis Alfonso Partida El Yaki"
173,"Salió El Sol
Don Omar",89,145.0,73,25477,Salió El Sol,Don Omar
174,"VAMOaCOCHI
Omar Courtz",174,,1,25439,VAMOaCOCHI,Omar Courtz
175,"Kyoto
Omar Courtz, De La Rose, Haze",97,,1,25268,Kyoto,"Omar Courtz, De La Rose, Haze"
176,"OUTRO
Omar Courtz",176,,1,25257,OUTRO,Omar Courtz
177,"MOONLIGHT
Omar Courtz, Eladio Carrion",177,,1,25006,MOONLIGHT,"Omar Courtz, Eladio Carrion"
178,"BOOKER T
Bad Bunny",5,146.0,4,24986,BOOKER T,Bad Bunny
179,"Mi Entorno
Virlan Garcia",130,150.0,8,24915,Mi Entorno,Virlan Garcia
180,"Talento De Televisión
Willie Colón",103,,1,24897,Talento De Televisión,Willie Colón
181,"PERFuMITO NUEVO
Bad Bunny, RaiNao",9,127.0,4,24854,PERFuMITO NUEVO,"Bad Bunny, RaiNao"
182,"Me Porto Bonito
Bad Bunny, Chencho Corleone",1,144.0,3,24818,Me Porto Bonito,"Bad Bunny, Chencho Corleone"
183,"Mi Historia Entre Tus Dedos - Remastered 2020
Gianluca Grignani",88,135.0,3,24788,Mi Historia Entre Tus Dedos - Remastered 2020,Gianluca Grignani
184,"Neverita
Bad Bunny",5,126.0,3,24654,Neverita,Bad Bunny
185,"Se Preparó
Ozuna",3,,1,24611,Se Preparó,Ozuna
186,"SUIZA
Calle 24",8,193.0,39,24469,SUIZA,Calle 24
187,"La Diabla
Romeo Santos",50,168.0,39,24464,La Diabla,Romeo Santos
188,"Cuando Me Enamoro
Enrique Iglesias, Juan Luis Guerra 4.40",46,143.0,4,24457,Cuando Me Enamoro,"Enrique Iglesias, Juan Luis Guerra 4.40"
189,"La Incondicional
Luis Miguel",28,195.0,8,24387,La Incondicional,Luis Miguel
190,"Rosas
La Oreja de Van Gogh",14,155.0,8,24354,Rosas,La Oreja de Van Gogh
191,"Mi Último Deseo
Banda Los Recoditos",71,166.0,6,24343,Mi Último Deseo,Banda Los Recoditos
192,"Rara Vez
Milo j, Taiu",24,167.0,9,24278,Rara Vez,"Milo j, Taiu"
193,"CAFé CON RON
Bad Bunny, Los Pleneros de la Cresta",22,98.0,3,24272,CAFé CON RON,"Bad Bunny, Los Pleneros de la Cresta"
194,"UN PESO
J Balvin, Bad Bunny, Marciano Cantero",7,,1,24258,UN PESO,"J Balvin, Bad Bunny, Marciano Cantero"
195,"ETA - RMX
ROA, De La Rose, Luar La L, Yan Block, Omar Courtz",71,,1,24257,ETA - RMX,"ROA, De La Rose, Luar La L, Yan Block, Omar Courtz"
196,"Ansiedad
Grupo Arriesgado",54,164.0,17,24217,Ansiedad,Grupo Arriesgado
197,"En Tu Perra Vida
Grupo Firme, Lenin Ramírez",20,157.0,14,24204,En Tu Perra Vida,"Grupo Firme, Lenin Ramírez"
198,"Me Ama Me Odia
Revol, Ozuna, Cosculluela, Arcángel, Brytiago",55,173.0,4,24191,Me Ama Me Odia,"Revol, Ozuna, Cosculluela, Arcángel, Brytiago"
199,"Ahora Dice
Chris Jedi, J Balvin, Ozuna, Arcángel",3,,1,24185,Ahora Dice,"Chris Jedi, J Balvin, Ozuna, Arcángel"
200,"top diesel
Beéle",11,176.0,39,24153,top diesel,Beéle
